cve_id,priority,epss,cvss,cvss_version,cvss_severity,kev,kev_source,cpe,vendor,product,vector,descriptions,product_l,epss_l,percentile,priority_l,cweId,_merge,year
CVE-2024-24740,Priority 4,0.00043,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"SAP NetWeaver Application Server (ABAP) - versions KERNEL 7.53, KERNEL 7.54, KERNEL 7.77, KERNEL 7.85, KERNEL 7.89, KERNEL 7.93, KERNEL 7.94, KRNL64UC 7.53, under certain conditions, allows an attacker to access information which could otherwise be restricted with low impact on confidentiality of the application.

",SAP NetWeaver Application Server ABAP (SAP Kernel),0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-25643,Priority 4,0.00043,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"The SAP Fiori app (My Overtime Request) - version 605, does not perform the necessary authorization checks for an authenticated user which may result in an escalation of privileges. It is possible to manipulate the URLs of data requests to access information that the user should not have access to. There is no impact on integrity and availability.",SAP Fiori app (My Overtime Requests),0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-24742,Priority 4,0.00043,4.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:N/I:L/A:N,"SAP CRM WebClient UI - version S4FND 102, S4FND 103, S4FND 104, S4FND 105, S4FND 106, WEBCUIF 701, WEBCUIF 731, WEBCUIF 746, WEBCUIF 747, WEBCUIF 748, WEBCUIF 800, WEBCUIF 801, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. An attacker with low privileges can cause limited impact to integrity of the application data after successful exploitation. There is no impact on confidentiality and availability.

",SAP CRM (WebClient UI),0.000430000,0.095730000,D,CWE-79,both,2024
CVE-2023-49058,Priority 4,0.00049,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:master_data_governance:731:*:*:*:*:*:*:*,sap,master_data_governance,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"SAP Master Data Governance File Upload application allows an attacker to exploit insufficient validation of path information provided by users, thus characters representing ‘traverse to parent directory’ are passed through to the file APIs. As a result, it has a low impact to the confidentiality.

",SAP Master Data Governance,0.000490000,0.189370000,D,CWE-22,both,2024
CVE-2024-22127,Priority 2,0.00043,9.1,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,"SAP NetWeaver Administrator AS Java (Administrator Log Viewer plug-in) - version 7.50, allows an attacker with high privileges to upload potentially dangerous files which leads to command injection vulnerability. This would enable the attacker to run commands which can cause high impact on confidentiality, integrity and availability of the application.

",SAP NetWeaver AS Java (Administrator Log Viewer plug-in),0.000430000,0.095730000,B,CWE-94,both,2024
CVE-2023-39439,Priority 2,0.00187,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:sap:commerce_cloud:2211:*:*:*:*:*:*:*,sap,commerce_cloud,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"SAP Commerce Cloud may accept an empty passphrase for user ID and passphrase authentication, allowing users to log into the system without a passphrase.

",SAP Commerce,0.001870000,0.567570000,B,CWE-1390,both,2024
CVE-2019-10744,Priority 2,0.02082,9.1,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:lodash:lodash:*:*:*:*:*:node.js:*:*,lodash,lodash,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload.,lodash,0.020820000,0.893430000,D,Prototype Pollution,both,2024
CVE-2023-50164,Priority 1+,0.09044,9.8,CVSS 3.1,CRITICAL,True,VULNCHECK,cpe:2.3:a:apache:struts:*:*:*:*:*:*:*:*,apache,struts,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"An attacker can manipulate file upload params to enable paths traversal and under some circumstances this can lead to uploading a malicious file which can be used to perform Remote Code Execution.
Users are recommended to upgrade to versions Struts 2.5.33 or Struts 6.3.0.2 or greater to fix this issue.
",Apache Struts,0.090440000,0.947460000,A+,CWE-552,both,2024
CVE-2024-27902,Priority 4,0.00043,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"Applications based on SAP GUI for HTML in SAP NetWeaver AS ABAP - versions 7.89, 7.93, do not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. A successful attack can allow a malicious attacker to access and modify data through their ability to execute code in a user’s browser. There is no impact on the availability of the system

",SAP NetWeaver AS ABAP applications based on SAPGUI for HTML (WebGUI),0.000430000,0.095730000,D,CWE-79,both,2024
CVE-2024-25644,Priority 4,0.00043,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"Under certain conditions SAP NetWeaver WSRM - version 7.50, allows an attacker to access information which would otherwise be restricted, causing low impact on Confidentiality with no impact on Integrity and Availability of the application.

",NetWeaver (WSRM),0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-28163,Priority 4,0.00043,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"Under certain conditions, Support Web Pages of SAP NetWeaver Process Integration (PI) - versions 7.50, allows an attacker to access information which would otherwise be restricted, causing low impact on Confidentiality with no impact on Integrity and Availability of the application.

",SAP NetWeaver Process Integration (Support Web Pages),0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-25645,Priority 4,0.00043,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"Under certain condition SAP NetWeaver (Enterprise Portal) - version 7.50 allows an attacker to access information which would otherwise be restricted causing low impact on confidentiality of the application and with no impact on Integrity and Availability of the application.

",SAP NetWeaver (Enterprise Portal),0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-22133,Priority 4,0.00043,4.6,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,"SAP Fiori Front End Server - version 605, allows altering of approver details on the read-only field when sending leave request information. This could lead to creation of request with incorrect approver causing low impact on Confidentiality and Integrity with no impact on Availability of the application.

",SAP Fiori Front End Server,0.000430000,0.095730000,D,CWE-863,both,2024
CVE-2024-27900,Priority 4,0.00043,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"Due to missing authorization check, attacker with business user account in SAP ABAP Platform - version 758, 795, can change the privacy setting of job templates from shared to private. As a result, the selected template would only be accessible to the owner.

",SAP ABAP Platform,0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-33002,Priority 2,0.00043,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"Document Service handler (obsolete) in Data Provisioning Service does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability with low impact on Confidentiality and Integrity of the application.",SAP S/4HANA (Document Service Handler for DPS),0.000430000,0.095730000,B,CWE-79,both,2024
CVE-2022-36364,Priority 2,0.0015,8.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:apache:apache_calcite_avatica:*:*:*:*:*:*:*:*,apache,apache_calcite_avatica,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"Apache Calcite Avatica JDBC driver creates HTTP client instances based on class names provided via `httpclient_impl` connection property; however, the driver does not verify if the class implements the expected interface before instantiating it, which can lead to code execution loaded via arbitrary classes and in rare cases remote code execution. To exploit the vulnerability: 1) the attacker needs to have privileges to control JDBC connection parameters; 2) and there should be a vulnerable class (constructor with URL parameter and ability to execute code) in the classpath. From Apache Calcite Avatica 1.22.0 onwards, it will be verified that the class implements the expected interface before invoking its constructor.",Apache Calcite Avatica,0.001500000,0.519710000,D,CWE-665,both,2024
CVE-2019-17495,Priority 2,0.01741,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:smartbear:swagger_ui:*:*:*:*:*:*:*:*,smartbear,swagger_ui,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"A Cascading Style Sheets (CSS) injection vulnerability in Swagger UI before 3.23.11 allows attackers to use the Relative Path Overwrite (RPO) technique to perform CSS-based input field value exfiltration, such as exfiltration of a CSRF token value. In other words, this product intentionally allows the embedding of untrusted JSON data from remote servers, but it was not previously known that <style>@import within the JSON data was a functional attack method.",n/a,0.017410000,0.882200000,D,n/a,both,2024
CVE-2024-33006,Priority 2,0.00043,9.6,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,"
An unauthenticated attacker can upload a malicious file to the server which when accessed by a victim can allow an attacker to completely compromise system. 

",SAP NetWeaver Application Server ABAP and ABAP Platform,0.000430000,0.095730000,B,CWE-434,both,2024
CVE-2024-32730,Priority 2,0.00043,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"SAP Enable Now Manager does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. On successful exploitation, the attacker with the role 'Learner' could gain access to other user's data in manager which will lead to a high impact to the confidentiality of the application.

",SAP Enable Now,0.000430000,0.095730000,B,CWE-862,both,2024
CVE-2024-28165,Priority 2,0.00043,8.1,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,"
SAP Business Objects Business Intelligence Platform is vulnerable to stored XSS allowing an attacker to manipulate a parameter in the Opendocument URL which could lead to high impact on Confidentiality and Integrity of the application

",SAP BusinessObjects Business Intelligence Platform,0.000430000,0.095730000,B,CWE-79,both,2024
CVE-2024-34687,Priority 2,0.00043,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,"SAP NetWeaver Application Server for ABAP and ABAP Platform do not sufficiently encode user controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.
An attacker can control code that is executed within a user’s browser, which could result in modification, deletion of data, including accessing or deleting files, or stealing session cookies which an attacker could use to hijack a user’s session. Hence, this could have impact on Confidentiality, Integrity and Availability of the system.
",SAP NetWeaver Application server for ABAP and ABAP Platform,0.000430000,0.095730000,B,CWE-79,both,2024
CVE-2024-32733,Priority 2,0.00043,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"
Due to missing input validation and output encoding of untrusted data, SAP NetWeaver Application Server ABAP and ABAP Platform allows an unauthenticated attacker to inject malicious JavaScript code into the dynamically crafted web page. On successful exploitation the attacker can access or modify sensitive information with no impact on availability of the application

",SAP NetWeaver Application Server ABAP and ABAP Platform ,0.000430000,0.095730000,B,CWE-79,both,2024
CVE-2024-34688,Priority 2,0.00046,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:mmr_server_7.5:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"Due to unrestricted access to the Meta Model
Repository services in SAP NetWeaver AS Java, attackers can perform DoS attacks
on the application, which may prevent legitimate users from accessing it. This
can result in no impact on confidentiality and integrity but a high impact on
the availability of the application.",SAP NetWeaver AS Java,0.000460000,0.177390000,B,CWE-400,both,2024
CVE-2024-32731,Priority 4,0.00043,5.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,"
SAP My Travel Requests does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. On successful exploitation, the attacker can upload a malicious attachment to a business trip request which will lead to a low impact on the confidentiality, integrity and availability of the application. 

",SAP My Travel Requests ,0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-33008,Priority 4,0.00043,4.9,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,"
SAP Replication Server allows an attacker to use gateway for executing some commands to RSSD. This could result in crashing the Replication Server due to memory corruption with high impact on Availability of the system.",SAP Replication Server ,0.000430000,0.095730000,D,,both,2024
CVE-2024-4139,Priority 4,0.00043,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"Manage Bank Statement ReProcessing Rules does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. By exploiting this vulnerability, an attacker can delete rules of other users affecting the integrity of the application. Confidentiality and Availability are not affected.",SAP S/4 HANA (Manage Bank Statement Reprocessing Rules),0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-4138,Priority 4,0.00043,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"Manage Bank Statement ReProcessing Rules does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. By exploiting this vulnerability, an attacker can enable/disable the sharing rule of other users affecting the integrity of the application. Confidentiality and Availability are not affected.",SAP S/4 HANA (Manage Bank Statement Reprocessing Rules),0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-33004,Priority 4,0.00043,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,"SAP Business Objects Business Intelligence Platform is vulnerable to Insecure Storage as dynamic web pages are getting cached even after logging out. On successful exploitation, the attacker can see the sensitive information through cache and can open the pages causing limited impact on Confidentiality, Integrity and Availability of the application.",SAP BusinessObjects Business Intelligence Platform (Webservices),0.000430000,0.095730000,D,,both,2024
CVE-2024-33009,Priority 4,0.00043,4.2,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,SAP Global Label Management is vulnerable to SQL injection. On exploitation the attacker can use specially crafted inputs to modify database commands resulting in the retrieval of additional information persisted by the system. This could lead to low impact on Confidentiality and Integrity of the application.,SAP Global Label Management (GLM),0.000430000,0.095730000,D,CWE-89,both,2024
CVE-2024-33000,Priority 4,0.00043,3.5,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:N,"SAP Bank Account Management does not perform necessary authorization check for an authorized user, resulting in escalation of privileges. As a result, it has a low impact to confidentiality to the system.",SAP Bank Account Management,0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-33007,Priority 4,0.00043,3.5,CVSS 3.1,LOW,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,"PDFViewer is a control delivered as part of SAPUI5 product which shows the PDF content in an embedded mode by default. If a PDF document contains embedded JavaScript (or any harmful client-side script), the PDFViewer will execute the JavaScript embedded in the PDF which can cause a potential security threat.",SAPUI5 (PDFViewer),0.000430000,0.095730000,D,,both,2024
CVE-2024-37177,Priority 2,0.00043,8.1,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,"SAP Financial Consolidation allows data to enter
a Web application through an untrusted source. These endpoints are exposed over
the network and it allows the user to modify the content from the web site. On
successful exploitation, an attacker can cause significant impact to
confidentiality and integrity of the application.",SAP Financial Consolidation,0.000430000,0.095730000,B,CWE-79,both,2024
CVE-2024-37178,Priority 4,0.00043,5.0,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:N/A:N,"SAP Financial Consolidation does not
sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting
(XSS) vulnerability. These endpoints are exposed over the network. The
vulnerability can exploit resources beyond the vulnerable component. On
successful exploitation, an attacker can cause limited impact to
confidentiality of the application.",SAP Financial Consolidation,0.000430000,0.095730000,D,CWE-79,both,2024
CVE-2024-33001,Priority 2,0.00044,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:740:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"SAP NetWeaver and ABAP platform allows an
attacker to impede performance for legitimate users by crashing or flooding the
service.



An
impact of this Denial of Service vulnerability might be long response delays
and service interruptions, thus degrading the service quality experienced by
legitimate users causing high impact on availability of the application.",SAP NetWeaver and ABAP platform,0.000440000,0.141010000,B,CWE-400,both,2024
CVE-2024-34683,Priority 2,0.00044,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:document_builder:101:*:*:*:*:*:*:*,sap,document_builder,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L,"An authenticated attacker can upload malicious
file to SAP Document Builder service. When the victim accesses this file, the
attacker is allowed to access, modify, or make the related information
unavailable in the victim’s browser.",SAP Document Builder,0.000440000,0.141010000,B,CWE-434,both,2024
CVE-2024-34691,Priority 2,0.00046,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:s\/4_hana:103:*:*:*:*:*:*:*,sap,s\/4_hana,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,"Manage Incoming Payment Files (F1680) of SAP
S/4HANA does not perform necessary authorization checks for an authenticated
user, resulting in escalation of privileges. As a result, it has high impact on
integrity and no impact on the confidentiality and availability of the system.",SAP S/4HANA (Manage Incoming Payment Files),0.000460000,0.168270000,B,CWE-862,both,2024
CVE-2024-34686,Priority 2,0.00046,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:customer_relationship_management_webclient_ui:103:*:*:*:*:*:*:*,sap,customer_relationship_management_webclient_ui,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"Due to insufficient input validation, SAP CRM
WebClient UI allows an unauthenticated attacker to craft a URL link which
embeds a malicious script. When a victim clicks on this link, the script will
be executed in the victim's browser giving the attacker the ability to access
and/or modify information with no effect on availability of the application.",SAP CRM WebClient UI,0.000460000,0.177390000,B,CWE-79,both,2024
CVE-2024-37176,Priority 4,0.00044,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:bw\/4hana:300:*:*:*:*:*:*:*,sap,bw\/4hana,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,"SAP BW/4HANA Transformation and Data Transfer
Process (DTP) allows an authenticated attacker to gain higher access levels
than they should have by exploiting improper authorization checks. This results
in escalation of privileges. It has no impact on the confidentiality of data
but may have low impacts on the integrity and availability of the application.",SAP BW/4HANA Transformation and Data Transfer Process,0.000440000,0.141010000,D,CWE-862,both,2024
CVE-2024-34690,Priority 4,0.00045,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:student_life_cycle_management:618:*:*:*:*:*:*:*,sap,student_life_cycle_management,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,"SAP Student Life Cycle
Management (SLcM) fails to conduct proper authorization checks for
authenticated users, leading to the potential escalation of privileges. On
successful exploitation it could allow an attacker to access and edit
non-sensitive report variants that are typically restricted, causing minimal
impact on the confidentiality and integrity of the application.",SAP Student Life Cycle Management,0.000450000,0.147270000,D,CWE-862,both,2024
CVE-2024-28164,Priority 4,0.00046,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_java:gp-core_7.5:*:*:*:*:*:*:*,sap,netweaver_application_server_java,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"SAP NetWeaver AS Java (CAF - Guided Procedures)
allows an unauthenticated user to access non-sensitive information about the
server which would otherwise be restricted causing low impact on
confidentiality of the application.",SAP NetWeaver AS Java,0.000460000,0.177390000,D,CWE-200,both,2024
CVE-2024-39595,Priority 4,0.00043,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"SAP Business Warehouse - Business Planning and
Simulation application does not sufficiently encode user-controlled inputs,
resulting in Stored Cross-Site Scripting (XSS) vulnerability. This
vulnerability allows users to modify website content and on successful
exploitation, an attacker can cause low impact to the confidentiality and
integrity of the application.",SAP Business Warehouse - Business Planning and Simulation,0.000430000,0.095730000,D,CWE-79,both,2024
CVE-2024-34684,Priority 2,0.00043,6.0,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence_platform:420:*:*:*:enterprise:*:*:*,sap,businessobjects_business_intelligence_platform,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N,"On Unix, SAP BusinessObjects Business
Intelligence Platform (Scheduling) allows an authenticated attacker with
administrator access on the local server to access the password of a local
account. As a result, an attacker can obtain non-administrative user
credentials, which will allow them to read or modify the remote server files.",SAP BusinessObjects Business Intelligence Platform,0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-39597,Priority 2,0.00043,7.2,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,"In SAP Commerce, a user can misuse the forgotten
password functionality to gain access to a Composable Storefront B2B site for
which early login and registration is activated, without requiring the merchant
to approve the account beforehand. If the site is not configured as isolated
site, this can also grant access to other non-isolated early login sites, even
if registration is not enabled for those other sites.",SAP Commerce,0.000430000,0.095730000,B,CWE-285,both,2024
CVE-2024-39592,Priority 2,0.00049,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:s4core:102:*:*:*:*:*:*:*,sap,s4core,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"Elements of PDCE does not perform necessary
authorization checks for an authenticated user, resulting in escalation of
privileges.



This
allows an attacker to read sensitive information causing high impact on the
confidentiality of the application.",SAP PDCE,0.000490000,0.188550000,B,CWE-862,both,2024
CVE-2024-39593,Priority 4,0.00049,5.7,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:landscape_management:3.0:*:*:*:*:*:*:*,sap,landscape_management,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N,"SAP Landscape Management allows an authenticated
user to read confidential data disclosed by the REST Provider Definition
response. Successful exploitation can cause high impact on confidentiality of
the managed entities.",SAP Landscape Management,0.000490000,0.188550000,B,CWE-200,both,2024
CVE-2024-34685,Priority 2,0.00046,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_knowledge_management_and_collaboration_\(kmc-cm\):7.50:*:*:*:*:*:*:*,sap,netweaver_knowledge_management_and_collaboration_\(kmc-cm\),CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"Due to weak encoding of user-controlled input in
SAP NetWeaver Knowledge Management XMLEditor which allows malicious scripts can
be executed in the application, potentially leading to a Cross-Site Scripting
(XSS) vulnerability. This has no impact on the availability of the application
but it has a low impact on its confidentiality and integrity.",SAP NetWeaver Knowledge Management XMLEditor,0.000460000,0.177390000,B,CWE-79,both,2024
CVE-2024-37173,Priority 2,0.00046,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:customer_relationship_management_s4fnd:102:*:*:*:*:*:*:*,sap,customer_relationship_management_s4fnd,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"Due to insufficient input validation, SAP
  CRM WebClient UI allows an unauthenticated attacker to craft a URL link which
  embeds a malicious script. When a victim clicks on this link, the script will
  be executed in the victim's browser giving the attacker the ability to access
  and/or modify information with no effect on availability of the application.",SAP CRM WebClient UI,0.000460000,0.177390000,B,CWE-79,both,2024
CVE-2024-37174,Priority 2,0.00046,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:customer_relationship_management_s4fnd:102:*:*:*:*:*:*:*,sap,customer_relationship_management_s4fnd,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"Custom CSS support option in SAP CRM WebClient
UI does not sufficiently encode user-controlled inputs resulting in Cross-Site
Scripting vulnerability. On successful exploitation an attacker can cause
limited impact on confidentiality and integrity of the application.",SAP CRM WebClient UI,0.000460000,0.177390000,B,CWE-79,both,2024
CVE-2024-39598,Priority 2,0.00049,7.7,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:customer_relationship_management_s4fnd:102:*:*:*:*:*:*:*,sap,customer_relationship_management_s4fnd,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,"SAP CRM (WebClient UI Framework) allows an
authenticated attacker to enumerate accessible HTTP endpoints in the internal
network by specially crafting HTTP requests. On successful exploitation this
can result in information disclosure. It has no impact on integrity and
availability of the application.",SAP CRM WebClient UI,0.000490000,0.188550000,D,CWE-918,both,2024
CVE-2024-37175,Priority 2,0.00049,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:customer_relationship_management_s4fnd:102:*:*:*:*:*:*:*,sap,customer_relationship_management_s4fnd,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"SAP CRM WebClient does not
perform necessary authorization check for an authenticated user, resulting in
escalation of privileges. This could allow an attacker to access some sensitive
information.",SAP CRM WebClient UI,0.000490000,0.188550000,D,CWE-862,both,2024
CVE-2024-39594,Priority 2,0.00043,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"SAP Business Warehouse - Business Planning and
Simulation application does not sufficiently encode user controlled inputs,
resulting in Reflected Cross-Site Scripting (XSS) vulnerability. After
successful exploitation, an attacker can cause low impact on the confidentiality
and integrity of the application.",SAP Business Warehouse - Business Planning and Simulation,0.000430000,0.095730000,B,CWE-79,both,2024
